char,division,code,division_tw,code_tw,region
僆,亻車辶,EXUc,,,CJK
僇,亻习习彡,EKKW,,,CJK
僈,亻日罒又,EJXD,亻冂二又,EQAD,CJK
僉,僉,Sq,,,CJK
僊,亻覀大巳,ELMO,亻覀大㔾,ELME,CJK
僋,亻人丶貝,EUIL,亻人一貝,EUFL,CJK
僌,亻車夊,EXTp,,,CJK
働,亻千里力,EJES,,,CJK
僎,亻巳巳八,EOOM,,,CJK
像,亻⺈口,EOKK,亻⺈,EOJK,CJK
僐,亻羊䒑口,EMLK,亻⺷䒑口,EMLK,CJK
僑,亻夭口口,EHKK,,,CJK
僒,亻穴彐口,EBVK,,,CJK
僓,亻口丄貝,EKOL,,,CJK
僔,亻丷酉寸,ELLH,,,CJK
僕,亻业䒑夫,EVLM,,,CJK
僖,亻壴口,EVKv,,,CJK
僗,亻火火力,EMMS,,,CJK
僘,亻尚夊,EGTp,,,CJK
僙,亻龷由八,EDUM,亻卄二八,EDAM,CJK
僚,亻大丷小,EMLI,,,CJK
僛,亻其欠,ERHq,,,CJK
僜,亻癶一䒑,EDFL,,,CJK
僝,亻尸子子,ETLL,,,CJK
僞,亻爫,EVIw,,,CJK
僟,亻幺幺人,EJJU,,,CJK
僠,亻丿米田,EWTS,,,CJK
僡,亻心,EXNx,,,CJK
僢,亻爫冖ヰ,EVOA,,,CJK
僣,亻夫夫日,EMMJ,,,CJK
僤,亻口口十,EKKR,,,CJK
僥,亻土土兀,EHHO,,,CJK
僦,亻小尤,EDIQ,,,CJK
僧,亻丷日,ELJJ,,,CJK
僨,亻十廾貝,ERDL,,,CJK
僩,亻門月,EEYv,,,CJK
僪,亻予丿口,ELWK,,,CJK
僫,亻一心,EFEN,,,CJK
僬,亻隹灬,EOMb,,,CJK
僭,亻匚儿日,ETEJ,,,CJK
僮,亻立里,EWEl,,,CJK
僯,亻米夕ヰ,ETYA,,,CJK
僰,木冂木人,AQAU,,,CJK
僱,亻户隹,EQOc,亻戶隹,EWOc,CJK
僲,亻覀夕ヰ,ELYA,,,CJK
僳,亻覀米,ELTm,,,CJK
僴,亻門日,EEJr,,,CJK
僵,亻一田一,EFSF,,,CJK
僶,亻黽,EHm,,,CJK
僷,亻艹世木,EDLA,,,CJK
僸,亻木木示,EAAC,,,CJK
價,亻覀貝,ELLb,,,CJK
僺,亻口口木,EKKA,,,CJK
僻,亻尸口辛,ETKJ,,,CJK
僼,亻冂龷䒑,EQDL,,,CJK
僽,亻禾火心,EGMN,,,CJK
僾,亻爫冖夊,EVOT,,,CJK
僿,亻宀土,EIDH,,,CJK
儀,亻⺷丿戈,EMWK,,,CJK
儁,亻隹,EOQj,,,CJK
儂,亻冂龷辰,EQDL,,,CJK
儃,亻亠囗一,ERBF,,,CJK
億,亻立日心,EWJN,,,CJK
儅,亻尚田,EGSt,,,CJK
儆,亻艹勹夊,EDIT,亻卝勹夊,EDIT,CJK
儇,亻罒一𧘇,EXFS,,,CJK
儈,亻人一日,EUFJ,,,CJK
儉,亻僉,ESq,,,CJK
儊,亻木木龰,EAAN,,,CJK
儋,亻⺈厂言,EOVR,,,CJK
儌,亻白方夊,EDIT,,,CJK
儍,亻凵夊,ECJT,,,CJK
儎,亻十戈車,ERKX,,,CJK
儏,亻卜夕米,EUYT,,,CJK
儐,亻宀一貝,EIFL,,,CJK
儑,亻日幺灬,EJJM,,,CJK
儒,亻雨而,ESKe,,,CJK
儓,亻士口至,EHKU,,,CJK
儔,亻士乛寸,EHOH,,,CJK
儕,亻亠丷二,ERLA,,,CJK
儖,亻臣皿,EJGX,亻臣𠂉皿,EJGX,CJK
儗,亻匕矢龰,EBMN,,,CJK
儘,亻肀一皿,EVFX,,,CJK
儙,亻口丄辶,EKOU,,,CJK
儚,亻艹罒夕,EDXY,亻卝罒夕,EDXY,CJK
儛,亻𠂉卌ヰ,EGDA,,,CJK
儜,亻宀心丁,EINC,,,CJK
儝,亻火火木,EMMA,,,CJK
儞,亻一八乂,EFMC,,,CJK
償,亻尚貝,EGLb,,,CJK
儠,亻巛囗,EFBL,,,CJK
儡,亻田田田,ESSS,,,CJK
儢,亻虍田心,ETSN,,,CJK
儣,亻广龷八,EUDM,亻广卄八,EUDM,CJK
儤,亻日龷水,EJDN,,,CJK
儥,亻士罒貝,EHXL,,,CJK
儦,亻鹿灬,EHMb,,,CJK
儧,亻夫夫貝,EMML,,,CJK
儨,亻斤斤貝,ELLL,,,CJK
儩,亻貝日,ELJW,,,CJK
優,亻丆月夊,EVYT,,,CJK
儫,亻豕,EDKs,,,CJK
儬,亻龶月見,EHYG,,,CJK
儭,亻立木見,EWAG,,,CJK
儮,亻厂禾止,EVGN,,,CJK
儯,亻丷夫馬,ELMC,,,CJK
儰,亻艹爫,EDVI,亻艹丶,EDII,CJK
儱,亻立月,EWYU,,,CJK
儲,亻言耂日,ERHJ,,,CJK
儳,亻⺈口丶,EOKI,,,CJK
儴,亻𧘇,EDDS,,,CJK
儵,亻丨夊黑,ELTX,,,CJK
儶,亻山隹口,EJOK,,,CJK
儷,亻一鹿,EFQH,,,CJK
儸,亻罒糹隹,EXUO,,,CJK
儹,亻⺧儿貝,EPEL,,,CJK
儺,亻卄一隹,EDFO,,,CJK
儻,亻尚黑,EGXh,,,CJK
儼,亻口口夊,EKKT,,,CJK
儽,亻田田糸,ESSU,,,CJK
儾,亻十口𧘇,ERKS,,,CJK
儿,儿,Ee,,,CJK
兀,兀,Ow,,,CJK
允,厶儿,DEe,,,CJK
兂,匚儿,TEe,,,CJK
元,一兀,FOw,,,CJK
兄,口儿,KEe,,,CJK
充,亠厶儿,RDEe,七丶儿,GIEe,CJK
兆,儿冫,EAAe,,,CJK
兇,乂凵儿,CJEe,,,CJK
先,⺧儿,PEe,,,CJK
光,小兀,IOw,,,CJK
兊,八厶儿,MDEe,,,CJK
克,古儿,OEe,,,CJK
兌,八口儿,MKEe,,,CJK
免,⺈口儿,OKEe,,,CJK
兎,丿口儿丶,WKEI,,,CJK
兏,⺁上儿,HOEe,,,CJK
児,丨日儿,LJEe,,,CJK
兑,丷口儿,LKEe,,,CJK
兒,臼儿,IEe,,,CJK
兓,匚儿匚儿,TETE,,,CJK
兔,⺈口儿丶,OKEI,,,CJK
兕,兀,QOw,,,CJK
兖,亠八厶儿,RMDE,,,CJK
兗,亠八口儿,RMKE,,,CJK
兘,一兀厶口,FODK,,,CJK
兙,古儿十,OERs,,,CJK
党,尚儿,GEe,,,CJK
兛,古儿千,OEJq,,,CJK
兜,白コ儿,DJEE,,,CJK
兝,古儿八刀,OEMJ,,,CJK
兞,古儿毛,OEGm,,,CJK
兟,⺧儿⺧儿,PEPE,,,CJK
兠,白丬匕儿,DOBE,,,CJK
兡,古儿丆日,OEVJ,,,CJK
兢,古儿古儿,OEOE,,,CJK
兣,古儿厂里,OEVE,,,CJK
兤,小兀广八,IOUM,,,CJK
入,入,Ir,,,CJK
兦,入乚,ITi,,,CJK
內,冂入,QIr,,,CJK
全,人王,UYw,入王,IYw,CJK
兩,一巾入入,FRII,,,CJK
兪,入一月巜,IFYF,人一月巜,UFYF,CJK
八,八,Mb,,,CJK
公,八厶,MDm,,,CJK
六,亠八,RMb,,,CJK
兮,八丂,MSk,,,CJK
兯,丷卩,LEj,,,CJK
兰,䒑二,LAe,,,CJK
共,龷八,DMb,,,CJK
兲,王八,YMb,,,CJK
关,䒑大,LMd,,,CJK
兴,八,IMb,,,CJK
兵,斤一八,LFMb,,,CJK
其,其,Rq,,,CJK
具,八,EMb,,,CJK
典,冂龷八,QDMb,,,CJK
兹,䒑幺幺,LJJi,,,CJK
兺,八刀口匕,MJKB,,,CJK
养,䒑夫,LMRj,,,CJK
兼,䒑彐〢八,LVLM,,,CJK
兽,丷田一口,LSFK,,,CJK
兾,丷田龷八,LSDM,,,CJK
兿,䒑扌九厶,LFFD,,,CJK
冀,丬匕田八,OBSM,,,CJK
冁,丷日十,LJRL,,,CJK
冂,冂,Qj,,,CJK
冃,冂二,QAe,,,CJK
冄,冂二,QAe,,,CJK
内,冂人,QUr,,,CJK
円,冂丄,QOs,,,CJK
冇,冂,XQj,,XIb,CJK
冈,冂乂,QCi,,,CJK
冉,冂土,QHt,,,CJK
冊,冊,Pc,,,CJK
冋,冂口,QKv,,,CJK
册,一,IIFi,,,CJK
再,一冂土,FQHt,,,CJK
冎,冎,Cg,,,CJK
冏,冂八口,QMKv,冂儿口,QEKv,CJK
冐,冂二月,QAYv,,,CJK
冑,由冂二,UQAe,,,CJK
冒,冂二目,QASm,,,CJK
冓,冂土,DQHt,,,CJK
冔,冂二口,QAKE,,,CJK
冕,冂二⺈儿,QAOE,,,CJK
冖,冖,Om,,,CJK
冗,冖几,OSj,,,CJK
冘,冖儿,OEe,,,CJK
写,冖丂一,OSFi,,,CJK
冚,冖山,OJs,,,CJK
军,冖车,OGc,,,CJK
农,冖𧘇,OSi,,,CJK
冝,冖且,OEq,,,CJK
冞,冖米,OTm,,,CJK
冟,冖白匕,ODBb,,,CJK
冠,冖一兀寸,OFOH,,,CJK
冡,冖一豕,OFKs,,,CJK
冢,冖豕丶,OKId,,,CJK
冣,冖耳又,OLDi,,,CJK
冤,冖⺈口丶,OOKI,,,CJK
冥,冖日亠八,OJRM,,,CJK
冦,冖一兀又,OFOD,,,CJK
冧,冖木木,OAAm,,,CJK
冨,冖一口田,OFKS,,,CJK
冩,冖臼勹灬,OIIM,,,CJK
冪,冖艹日巾,ODJR,,,CJK
冫,冫,Ae,,,CJK
冬,夊⺀,TAe,,,CJK
冭,大⺀,MAe,大冫,MAe,CJK
冮,冫工,ANg,,,CJK
冯,冫马,ABm,,,CJK
冰,冫水,ANs,,,CJK
冱,冫一彑,AFQj,,,CJK
冲,冫口丨,AKLs,,,CJK
决,冫ユ人,AEUr,,,CJK
冴,冫牙,AXi,,,CJK
况,冫口儿,AKEe,,,CJK
冶,冫厶口,ADKv,,,CJK
冷,冫人丶マ,AUID,冫人一マ,AUFD,CJK
冸,冫丷,ALAk,,,CJK
冹,冫又丶,AXDI,冫乂丶,AXCI,CJK
冺,冫巳七,AOGq,,,CJK
冻,冫七小,AGIx,,,CJK
冼,冫⺧儿,APEe,,,CJK
冽,冫一夕刂,AFYO,,,CJK
冾,冫合,ASh,,,CJK
冿,冫彐,AVAk,,,CJK
净,冫⺈彐亅,AOVO,,,CJK
凁,冫木口,AAKv,,,CJK
凂,冫⺈口儿,AOKE,,,CJK
凃,冫人一木,AUFA,,,CJK
凄,冫十彐女,ARVW,冫一肀女,AFVW,CJK
凅,冫囗古,ABOg,,,CJK
准,冫隹,AOc,,,CJK
凇,冫木八厶,AAMD,,,CJK
凈,冫爫彐亅,AVVO,,,CJK
凉,冫小,ADIx,,,CJK
凊,冫龶月,AHYv,,,CJK
凋,冫土口,AIHK,,,CJK
凌,冫土八夊,AHMT,冫土儿夊,AHET,CJK
凍,冫木日,AAJr,,,CJK
凎,冫金,ATj,,,CJK
减,冫戊一口,AKFK,,,CJK
凐,冫覀土,ALHt,冫西土,ALHt,CJK
凑,冫𡗗一大,AMFM,,,CJK
凒,冫山一䒑,AJFL,,,CJK
凓,冫覀木,ALAm,,,CJK
凔,冫人丶口,AUIK,冫人一口,AUFK,CJK
凕,冫冖日八,AOJM,,,CJK
凖,冫隹十,AORs,,,CJK
凗,冫山隹,AJOc,,,CJK
凘,冫其斤,ARLj,,,CJK
凙,冫罒土十,AXHR,,,CJK
凚,冫木木示,AAAC,,,CJK
凛,冫亠囗示,ARBC,,,CJK
凜,冫亠囗禾,ARBG,,,CJK
凝,冫匕矢龰,ABMN,,,CJK
凞,冫丿臣灬,AWJM,,,CJK
凟,冫士罒貝,AHXL,,,CJK
几,几,Sj,,,CJK
凡,几丶,SId,,,CJK
凢,丿几,WSj,,,CJK
凣,丨几,LSj,,,CJK
凤,几又,SDi,,,CJK
凥,尸几,TSj,,,CJK
処,夊几,TSj,,,CJK
凧,几巾,SRj,,,CJK
凨,几二厶,SADm,,,CJK
凩,几木,SAm,,,CJK
凪,几止,SNz,,,CJK
凫,几,XSj,,,CJK
凬,几一日,SFJr,,,CJK
凭,亻壬几,ENSj,,,CJK
凮,几丆日,SVJr,,,CJK
凯,山己几,JWSj,,,CJK
凰,几白王,SDYw,,,CJK
凱,山一口几,JFKS,,,CJK
凲,几䒑彐八,SLVM,,,CJK
凳,癶一口几,DFKS,,,CJK
凴,冫馬几,ACSj,,,CJK
凵,凵,Jk,,,CJK
凶,乂凵,CJk,,,CJK
凷,土凵,HJk,,,CJK
凸,丨一丨一,LFLF,,,CJK
凹,一,QFi,,,CJK
出,屮凵,JJk,,,CJK
击,凵,AJk,,,CJK
凼,水凵,NJk,,,CJK
函,乛水凵,ONJk,,,CJK
凾,了口又凵,LKDJ,,,CJK
凿,业䒑十凵,VLRJ,,,CJK
刀,刀,Jd,,,CJK
刁,㇆一,OFi,,,CJK
刂,刂,Od,,,CJK
刃,刀丶,JId,,,CJK
刄,刀乀,JId,,,CJK
刅,刀八,JMb,,,CJK
分,八刀,MJd,,,CJK
切,七刀,GJd,,,CJK
刈,乂刂,COd,,,CJK
刉,𠂉乙刂,GOOd,,,CJK
刊,干刂,AOd,,,CJK
刋,千刂,JOd,,,CJK
刌,寸刂,HOd,,,CJK
刍,⺈彐,OVj,,,CJK
刎,勹刂,IWOd,,,CJK
刏,气刂,IOd,,,CJK
刐,亠刂,IROd,,,CJK
刑,一廾刂,FDOd,,,CJK
划,戈刂,KOd,,,CJK
刓,一兀刂,FOOd,,,CJK
刔,ユ人刂,EUOd,,,CJK
刕,刀刀刀,JJJd,,,CJK
刖,月刂,YOd,,,CJK
列,一夕刂,FYOd,,,CJK
刘,文刂,EOd,,,CJK
则,贝刂,FOd,,,CJK
刚,冂乂刂,QCOd,,,CJK
创,人㔾刂,UEOd,,,CJK
刜,弓刂,JROd,,,CJK
初,衤刀,SJd,,,CJK
刞,且刂,EOd,,,CJK
刟,刀口刂,JKOd,,,CJK
删,一刂,IIFO,冂一刂,IQFO,CJK
刡,巳七刂,OGOd,,,CJK
刢,人丶マ刂,UIDO,人一マ刂,UFDO,CJK
刣,厶口刂,DKOd,,,CJK
判,丷刂,LAOd,,,CJK
別,口勹刂,KIOd,,,CJK
刦,土厶刂,HDOd,,,CJK
刧,土厶刀,HDJd,,,CJK
刨,勹巳刂,IOOd,,,CJK
利,禾刂,GOd,,,CJK
刪,冊刂,POd,,,CJK
别,口力刂,KSOd,,,CJK
刬,一戈刂,FKOd,,,CJK
刭,ス工刂,DNOd,,,CJK
刮,舌刂,BOd,,,CJK
刯,一日一刂,FJFO,,,CJK
到,至刂,UOd,,,CJK
刱,二刀八,ARJM,,,CJK
刲,土土刂,HHOd,,,CJK
刳,大一丂刂,MFSO,,,CJK
刴,乃木刂,RAOd,,,CJK
刵,耳刂,LOd,,,CJK
制,牛冂刂,PQOd,,,CJK
刷,尸巾刂,TROd,,,CJK
券,丷夫刀,LMJd,,,CJK
刹,乂木刂,CAOd,,,CJK
刺,木冂刂,AQOd,,,CJK
刻,亥刂,ROd,,,CJK
刼,土厶刀丶,HDJI,,,CJK
刽,人二厶刂,UADO,,,CJK
刾,夫丷刂,MLOd,,,CJK
刿,山夕刂,JYOd,,,CJK
剀,山己刂,JWOd,,,CJK
剁,几木刂,SAOd,,,CJK
剂,文刂,EROd,,,CJK
剃,丷弓丨刂,LJLO,,,CJK
剄,一巛工刂,FFNO,,,CJK
剅,一口䒑刂,FKLO,,,CJK
剆,丶彐厶刂,IVDO,,,CJK
則,貝刂,LOd,,,CJK
剈,口月刂,KYOd,,,CJK
剉,人人土刂,UUHO,,,CJK
削,小月刂,IYOd,,,CJK
剋,古儿刂,OEOd,,,CJK
剌,木口刂,AKOd,,,CJK
前,䒑月刂,LYOd,,,CJK
剎,乂木丶刂,CAIO,,,CJK
剏,䒑廾刀丶,LDJI,,,CJK
剐,口冂人刂,KQUO,,,CJK
剑,人一刂,UFIO,,,CJK
剒,龷日刂,DJOd,,,CJK
剓,禾勹丿刀,GIWJ,,,CJK
剔,日勹刂,JIWO,,,CJK
剕,非刂,FOd,,,CJK
剖,立口刂,WKOd,,,CJK
剗,戈戈刂,KKOd,,,CJK
剘,其刂,ROd,,,CJK
剙,䒑廾刀八,LDJM,,,CJK
剚,口彐刂,EKVO,,,CJK
剛,冂䒑山刂,QLJO,,,CJK
剜,宀夕㔾刂,IYEO,,,CJK
剝,彑水刂,QNOd,,,CJK
剞,大丁口刂,MCKO,,,CJK
剟,又又又刂,DDDO,,,CJK
剠,小刂,DIOd,,,CJK
剡,火火刂,MMOd,,,CJK
剢,豕丶刂,KIOd,,,CJK
剣,合人刂,SUOd,,,CJK
剤,文二刂,ERAO,,,CJK
剥,彐水刂,VNOd,,,CJK
剦,大电刂,MHOd,,,CJK
剧,尸古刂,TOOd,,,CJK
剨,丰石刂,QQOd,,,CJK
剩,禾丬匕刂,GOBO,,,CJK
剪,䒑月刂刀,LYOJ,,,CJK
剫,广卄一刂,UDFO,,,CJK
剬,山而刂,JKOd,,,CJK
剭,尸至刂,TUOd,,,CJK
剮,咼刂,COd,,,CJK
副,一口田刂,FKSO,,,CJK
剰,禾龷刂,GDOd,,,CJK
剱,合人刀丶,SUJI,,,CJK
割,宀丰口刂,IQKO,宀龶口刂,IHKO,CJK
剳,艹合刂,DSOd,,,CJK
剴,山一口刂,JFKO,,,CJK
創,人丶彐刂,UIVO,人一彐刂,UFVO,CJK
剶,彑刂,QKOd,,,CJK
剷,立丿生刂,WWPO,文厂生刂,EVPO,CJK
剸,寸刂,XHOd,,,CJK
剹,习习人刂,KKUO,,,CJK
剺,未夊厂刀,WTVJ,,,CJK
剻,山月月刂,JYYO,,,CJK
剼,厶厶厶刂,DDDO,,,CJK
剽,覀示刂,LCOd,,,CJK
剾,匚口口刂,TKKO,,,CJK
剿,巛日木刂,FJAO,,,CJK
劀,予丿冂刂,LWQO,,,CJK
劁,隹灬刂,OMOd,,,CJK
劂,厂䒑屮刂,VLJO,,,CJK
劃,彐土田刂,VHSO,,,CJK
劄,竹合刂,GSOd,,,CJK
劅,罒勹虫刂,XIIO,,,CJK
劆,广䒑彐刂,ULVO,,,CJK
劇,虍豕刂,TKOd,,,CJK
劈,尸口辛刀,TKJJ,,,CJK
劉,卯金刂,JTOd,,,CJK
劊,人一刂,UFJO,,,CJK
劋,口口口刂,KKKO,,,CJK
劌,止戊一刂,NKFO,,,CJK
劍,僉刂,SOd,,,CJK
劎,僉刀,SJd,,,CJK
劏,尚田刂,GSOd,,,CJK
劐,艹隹又刂,DODO,卝隹又刂,DODO,CJK
劑,亠丷丨刂,RLLO,,,CJK
劒,僉刀丶,SJId,,,CJK
劓,自田丌刂,CSOO,,,CJK
劔,僉刀乀,SJId,,,CJK
劕,斤斤貝刂,LLLO,,,CJK
劖,⺈口匕刂,OKBO,,,CJK
劗,⺧儿⺧刂,PEPO,,,CJK
劘,麻非刂,VFOd,,,CJK
劙,彑虫刂,QKIO,,,CJK
劚,尸水罒刂,TNXO,,,CJK
力,力,Sl,,,CJK
劜,力乚,STi,,,CJK
劝,又力,DSl,,,CJK
办,力八,SMb,,,CJK
功,工力,NSl,,,CJK
加,力口,SKv,,,CJK
务,夊力,TSl,,,CJK
劢,一勹力,FISl,,,CJK
劣,小丿力,IWSl,,,CJK
劤,斤力,LSl,,,CJK
劥,亠几力,RSSl,,,CJK
劦,力力力,SSSl,,,CJK
劧,手力,KSl,,,CJK
动,二厶力,ADSl,,,CJK
助,且力,ESl,,,CJK
努,女又力,WDSl,,,CJK
劫,土厶力,HDSl,,,CJK
劬,勹口力,IKSl,,,CJK
劭,刀口力,JKSl,,,CJK
劮,丿夫力,WMSl,,,CJK
劯,石力,QSl,,,CJK
劰,白力,DSl,,,CJK
励,厂一勹力,VFIS,,,CJK
劲,ス工力,DNSl,,,CJK
劳,艹冖力,DOSl,,,CJK
労,⺍冖力,IOSl,,,CJK
劵,丷夫力,LMSl,,,CJK
劶,⺁一口力,HFKS,,,CJK
劷,羊力,MSl,,,CJK
劸,土土力,HHSl,,,CJK
効,亠八乂力,RMCS,,,CJK
劺,厶牛力,DPSl,,,CJK
劻,匚王力,TYSl,,,CJK
劼,士口力,HKSl,,,CJK
劽,一夕刂力,FYOS,,,CJK
劾,亥力,RSl,,,CJK
势,扌九丶力,FFIS,,,CJK
勀,古儿力,OESl,,,CJK
勁,一巛工力,FFNS,,,CJK
勂,⺧口力,PKSl,,,CJK
勃,十冖子力,ROLS,,,CJK
勄,𠂉母力,GQSl,,,CJK
勅,木口力,AKSl,,,CJK
勆,丶彐厶力,IVDS,丶艮力,IISl,CJK
勇,マ用力,DASl,,,CJK
勈,マ用力,DASl,,,CJK
勉,⺈口儿力,OKES,,,CJK
勊,古儿力,OESl,,,CJK
勋,口贝力,KFSl,,,CJK
勌,丷夫㔾力,LMES,,,CJK
勍,小力,DISl,,,CJK
勎,土八土力,HMHS,土儿土力,HEHS,CJK
勏,立口力,WKSl,,,CJK
勐,子皿力,LXSl,,,CJK
勑,來力,CSl,,,CJK
勒,革力,PSl,,,CJK
勓,匕匕白力,BBDS,,,CJK
勔,面力,KSl,,,CJK
動,千里力,JESl,,,CJK
勖,冂二目力,QASS,,,CJK
勗,日且力,JESl,,,CJK
勘,其乚力,RTSl,,,CJK
務,予丿夊力,LWTS,,,CJK
勚,世贝力,LFSl,,,CJK
勛,口貝力,KLSl,,,CJK
勜,八厶习力,MDKS,,,CJK
勝,月丷夫力,YLMS,,,CJK
勞,火火冖力,MMOS,,,CJK
募,艹日大力,DJMS,,,CJK
勠,习习人力,KKUS,,,CJK
勡,覀示力,LCSl,,,CJK
勢,土八土力,HMHS,土儿土力,HEHS,CJK
勣,龶貝力,HLSl,,,CJK
勤,革二力,PASl,,,CJK
勥,弓口虫力,JKIS,弓厶虫力,JDIS,CJK
勦,巛日木力,FJAS,,,CJK
勧,𠂉一隹力,GFOS,,,CJK
勨,⺈口力,OKKS,⺈力,OJKS,CJK
勩,世貝力,LLSl,,,CJK
勪,夭口冂力,HKQS,,,CJK
勫,丿米田力,WTSS,,,CJK
勬,丷夫糸力,LMUS,,,CJK
勭,立里力,WESl,,,CJK
勮,虍豕力,TKSl,,,CJK
勯,亠囗口力,RBKS,,,CJK
勰,力力力心,SSSN,,,CJK
勱,艹禺力,DVSl,,,CJK
勲,千里力灬,JESM,,,CJK
勳,千黑力,JXSl,,,CJK
勴,虍田心力,TSNS,,,CJK
勵,厂艹禺力,VDVS,,,CJK
勶,彳亠厶力,WRDS,彳七丶力,WGIS,CJK
勷,𧘇力,DDSS,,,CJK
勸,艹口口力,DKKS,卝口口力,DKKS,CJK
勹,勹,Ib,,,CJK
勺,勹丶,IId,,,CJK
勻,勹二,IAe,,,CJK
勼,勹九,IFj,,,CJK
勽,勹人,IUr,,,CJK
勾,勹厶,IDm,,,CJK
勿,勹,IWs,,,CJK
匀,勹冫,IAe,,,CJK
匁,勹乂,ICi,,,CJK
匂,勹匕,IBb,,,CJK
匃,勹人乚,IUTi,,,CJK
匄,勹亡,IUw,,,CJK
包,勹巳,IOs,,,CJK
匆,勹丶,IWId,,,CJK
匇,勹夕,IYx,,,CJK
匈,勹乂凵,ICJk,,,CJK
匉,勹干丷,IALb,,,CJK
匊,勹米,ITm,,,CJK
匋,勹缶,IWf,,,CJK
匌,勹合,ISh,,,CJK
匍,勹甫,IAf,,,CJK
匎,勹大电,IMHd,,,CJK
匏,大一丂巳,MFSO,,,CJK
匐,勹一口田,IFKS,,,CJK
匑,勹身弓,IUJg,,,CJK
匒,勹艹合,IDSh,,,CJK
匓,勹彐厶殳,IVDS,勹白匕殳,IDBS,CJK
匔,勹身口口,IUKK,勹身口,IUKO,CJK
匕,匕,Bb,,,CJK
化,亻匕,EBb,,,CJK
北,丬匕,OBb,,,CJK
匘,匕巛乂,BFOC,,,CJK
匙,日一龰匕,JFNB,,,CJK
匚,匚,Tf,,,CJK
匛,匚⺈丶,TOId,,,CJK
匜,匚也,TEi,,,CJK
匝,匚巾,TRj,,,CJK
匞,匚工,TNg,,,CJK
匟,匚亠几,TRSj,,,CJK
匠,匚斤,TLj,,,CJK
匡,匚王,TYw,,,CJK
匢,匚勹,TIWs,,,CJK
匣,匚甲,TAj,,,CJK
匤,匚王丶,TYId,,,CJK
匥,匚厶廾,TDDn,,,CJK
匦,匚车九,TGFj,,,CJK
匧,匚大人人,TMUU,,,CJK
匨,匚爿士,TTHs,,,CJK
匩,匚屮一土,TJFH,匚屮王,TJYw,CJK
匪,匚非,TFf,,,CJK
匫,匚勹日,TIWJ,,,CJK
匬,匚人一刂,TUFO,,,CJK
匭,匚車九,TXFj,,,CJK
匮,匚口丄贝,TKOF,,,CJK
匯,匚氵隹,TNOc,,,CJK
匰,匚口口十,TKKR,,,CJK
匱,匚口丄貝,TKOL,,,CJK
匲,匚大口口,TMKK,,,CJK
匳,匚僉,TSq,,,CJK
匴,匚竹目廾,TGSD,,,CJK
匵,匚士罒貝,THXL,,,CJK
匶,匚艹隹臼,TDOI,匚卝隹臼,TDOI,CJK
匷,匚目目隹,TSSO,,,CJK
匸,匚,Tf,,,CJK
匹,兀乚,OTi,,,CJK
区,匚乂,TCi,,,CJK
医,匚矢,TMs,,,CJK
匼,匚合,TSh,,,CJK
匽,匚日女,TJWn,,,CJK
匾,匚户冊,TQPc,匚戶冊,TWPc,CJK
匿,匚艹口,TDXK,,,CJK
區,匚口口口,TKKK,,,CJK
十,十,Rs,,,CJK
卂,乙十,ORs,,,CJK
千,千,Jq,,,CJK
卄,卄,Dc,,,CJK
卅,卅,Ds,,,CJK
卆,九十,FRs,,,CJK
升,丿廾,WDn,,,CJK
午,𠂉十,GRs,,,CJK
卉,十廾,RDn,,,CJK
半,丷,LAk,,,CJK
卋,十卄一,RDFi,,,CJK
卌,卌,Ds,,,CJK
卍,乛丨一丨,OLFL,,,CJK
华,亻匕十,EBRs,,,CJK
协,十力八,RSMb,,,CJK
卐,乚一丨一,TFLF,,,CJK
卑,十,MRs,,,CJK
卒,亠人人十,RUUR,,,CJK
卓,卜早,UJz,,,CJK
協,十力力力,RSSS,,,CJK
单,丷日十,LJRs,,,CJK
卖,十乛⺀大,ROAM,,,CJK
南,十冂䒑十,RQLR,,,CJK
単,⺍日十,IJRs,,,CJK
卙,其乚十,RTRs,,,CJK
博,十甫寸,RAHc,,,CJK
卛,言糹糹十,RUUR,,,CJK
卜,卜,Ub,,,CJK
卝,卝,Dc,,,CJK
卞,丶下,ICx,,,CJK
卟,口卜,KUb,,,CJK
占,卜口,UKv,,,CJK
卡,上卜,OUb,,,CJK
卢,卜尸,UTs,,,CJK
卣,卜囗コ,UBEk,,,CJK
卤,卜囗乂,UBCi,,,CJK
卥,卜囗丶,UBWI,,,CJK
卦,土土卜,HHUb,,,CJK
卧,臣卜,JUb,,,CJK
卨,卜咼,UCg,,,CJK
卩,卩,Ej,,,CJK
卪,卩丶,EId,,,CJK
卫,卩一,EFi,,,CJK
卬,卩,JEj,,,CJK
卭,工卩,NEj,,,CJK
卮,⺁一㔾,HFEj,,,CJK
卯,卯,Jm,,,CJK
印,一卩,JFEj,,,CJK
危,⺈厂㔾,OVEj,,,CJK
卲,刀口卩,JKEj,,,CJK
即,彐厶卩,VDEj,,,CJK
却,土厶卩,HDEj,,,CJK
卵,卯丶丶,JIId,,,CJK
卶,夕夕卩,YYEj,,,CJK
卷,丷夫㔾,LMEj,,,CJK
卸,𠂉一止卩,GFNE,,,CJK
卹,丿皿卩,WXEj,,,CJK
卺,乛水一㔾,ONFE,,,CJK
卻,八人口卩,MUKE,,,CJK
卼,兀⺈厂㔾,OOVE,,,CJK
卽,白匕卩,DBEj,,,CJK
卾,口口一卩,KKFE,,,CJK
