char,division,code,division_tw,code_tw,region
卿,卯彐厶,ixk,卯彐厶,ixk,GB0
厂,厂,kc,厂,kc,GB0
厄,厂㔾,kvi,厂㔾,kvi,GB0
厅,厂丁,kag,厂丁,kag,GB0
历,厂力,kwo,厂力,kwo,GB0
厉,厂一勹,kfh,厂一勹,kfh,GB0
压,厂土丶,kgo,厂土丶,kgo,GB0
厌,厂犬,kxo,厂犬,kxo,GB0
厍,厂车,kml,厂车,kml,GB0
厕,厂贝刂,kzx,厂贝刂,kzx,GB0
厘,厂里,kni,厂里,kni,GB0
厚,厂日子,kjk,厂日子,kjk,GB0
厝,厂龷日,ksj,厂龷日,ksj,GB0
原,厂白小,kdk,厂白小,kdk,GB0
厢,厂木目,kfm,厂木目,kfm,GB0
厣,厂犬甲,kxn,厂犬甲,kxn,GB0
厥,厂䒑欠,kqn,厂䒑欠,kqn,GB0
厦,厂丆夊,kue,厂丆夊,kue,GB0
厨,厂一寸,kfa,厂一寸,kfa,GB0
厩,厂彐儿,kxq,厂白儿,kdq,GB0
厮,厂其斤,kxn,厂其斤,kxn,GB0
厶,厶,kf,厶,kf,GB0
去,土厶,gkf,土厶,gkf,GB0
县,且厶,mkf,且厶,mkf,GB0
叁,厶大三,ktu,厶大三,ktu,GB0
参,厶大彡,kts,厶大彡,kts,GB0
又,又,bj,又,bj,GB0
叉,又丶,boo,又丶,boo,GB0
及,乃乀,roo,乃乀,roo,GB0
友,又,sbj,又,sbj,GB0
双,又又,bbj,又又,bbj,GB0
反,⺁又,nbj,厂又,kbj,GB0
发,丩又丶,xbo,丩又丶,xbo,GB0
叔,上小又,kkb,上小又,kkb,GB0
取,耳又,tbj,耳又,tbj,GB0
受,爪冖又,vyb,爪冖又,vyb,GB0
变,亦又,rbj,亦又,rbj,GB0
叙,人一又,rfb,人一又,rfb,GB0
叛,丷又,qab,丷又,qab,GB0
叟,臼丨又,hzb,臼丨又,hzb,GB0
叠,又又且,bbm,又又且,bbm,GB0
口,口,la,口,la,GB0
古,古,bu,古,bu,GB0
句,勹口,hla,勹口,hla,GB0
另,口力,lwo,口力,lwo,GB0
叨,口刀,ldk,口刀,ldk,GB0
叩,口卩,lxj,口卩,lxj,GB0
只,口八,lus,口八,lus,GB0
叫,口丩,lxs,口丩,lxs,GB0
召,刀口,dla,刀口,dla,GB0
叭,口八,lus,口八,lus,GB0
叮,口丁,lag,口丁,lag,GB0
可,丁口,ala,丁口,ala,GB0
台,厶口,kla,厶口,kla,GB0
叱,口匕,lib,口匕,lib,GB0
史,口乂,lci,口乂,lci,GB0
右,口,sla,口,sla,GB0
叵,匚口,kla,匚口,kla,GB0
叶,口十,ldi,口十,ldi,GB0
号,口丂,luo,口丂,luo,GB0
司,乛一口,vfl,乛一口,vfl,GB0
叹,口又,lbj,口又,lbj,GB0
叻,口力,lwo,口力,lwo,GB0
叼,口乛一,lvf,口乛一,lvf,GB0
叽,口几,lqh,口几,lqh,GB0
吁,口一,lfj,口一,lfj,GB0
吃,口𠂉乙,lwv,口𠂉乙,lwv,GB0
各,夊口,ela,夊口,ela,GB0
吆,口幺,luj,口幺,luj,GB0
合,合,rh,合,rh,GB0
吉,士口,gla,士口,gla,GB0
吊,口巾,lrk,口巾,lrk,GB0
同,冂一口,zfl,冂一口,zfl,GB0
名,夕口,ula,夕口,ula,GB0
后,⺁一口,nfl,⺁一口,nfl,GB0
吏,一口乂,flc,一口乂,flc,GB0
吐,口土,lgt,口土,lgt,GB0
向,向,rs,向,rs,GB0
吒,口丿七,lwa,口丿七,lwa,GB0
吓,口下,lbk,口下,lbk,GB0
吕,口口,lla,口口,lla,GB0
吖,口丷丨,lqz,口丷丨,lqz,GB0
吗,口马,luy,口马,luy,GB0
君,彐丿口,xwl,彐丿口,xwl,GB0
吝,文口,xla,文口,xla,GB0
吞,一大口,ftl,一大口,ftl,GB0
吟,口人乛,lrv,口人乛,lrv,GB0
吠,口犬,lxo,口犬,lxo,GB0
吡,口匕匕,lii,口匕匕,lii,GB0
吣,口心,lgp,口心,lgp,GB0
否,不口,ila,不口,ila,GB0
吧,口巴,laj,口巴,laj,GB0
吨,口七凵,lax,口七凵,lax,GB0
吩,口八刀,lud,口八刀,lud,GB0
含,人丶口,rol,人一口,rfl,GB0
听,口斤,lnm,口斤,lnm,GB0
吭,口亠几,loq,口亠几,loq,GB0
吮,口厶儿,lkq,口厶儿,lkq,GB0
启,户口,qla,戶口,qla,GB0
吱,口十又,ldb,口十又,ldb,GB0
吲,口弓丨,lnz,口弓丨,lnz,GB0
吴,口一大,lft,口一大,lft,GB0
吵,口小丿,lkw,口小丿,lkw,GB0
吸,口乃乀,lro,口乃乀,lro,GB0
吹,口欠,lnv,口欠,lnv,GB0
吻,口勹,lhs,口勹,lhs,GB0
吼,口子乚,lke,口子乚,lke,GB0
吾,一口,fjl,一口,fjl,GB0
呀,口牙,lcy,口牙,lcy,GB0
呃,口厂㔾,lkv,口厂㔾,lkv,GB0
呆,口木,lfh,口木,lfh,GB0
呈,口王,lme,口壬,lck,GB0
告,⺧口,tla,⺧口,tla,GB0
呋,口夫,llv,口夫,llv,GB0
呐,口冂人,lzr,口冂人,lzr,GB0
呒,口一尢,lfb,口一尢,lfb,GB0
呓,口艹乙,lsv,口艹乙,lsv,GB0
呔,口大丶,lto,口大丶,lto,GB0
呕,口匚乂,lkc,口匚乂,lkc,GB0
呖,口厂力,lkw,口厂力,lkw,GB0
呗,口贝,lzv,口贝,lzv,GB0
员,口贝,lzv,口贝,lzv,GB0
呙,口冂人,lzr,口冂人,lzr,GB0
呛,口人㔾,lrv,口人㔾,lrv,GB0
呜,口乌,lnw,口乌,lnw,GB0
呢,口尸匕,lbi,口尸匕,lbi,GB0
呤,口人マ,lrb,口人マ,lrb,GB0
呦,口幺力,luw,口幺力,luw,GB0
周,土口,hgl,土口,hgl,GB0
呱,口瓜,lvg,口瓜,lvg,GB0
呲,口止匕,lti,口止匕,lti,GB0
味,口未,lsj,口未,lsj,GB0
呵,口丁口,lal,口丁口,lal,GB0
呶,口女又,lob,口女又,lob,GB0
呷,口甲,lna,口甲,lna,GB0
呸,口不一,lif,口不一,lif,GB0
呻,口申,lys,口申,lys,GB0
呼,口丿,lwj,口丿,lwj,GB0
命,合卩,rxj,合卩,rxj,GB0
咀,口且,lmq,口且,lmq,GB0
咂,口匚巾,lkr,口匚巾,lkr,GB0
咄,口屮凵,lxx,口屮凵,lxx,GB0
咆,口勹巳,lha,口勹巳,lha,GB0
咋,口𠂉,lwc,口𠂉,lwc,GB0
和,禾口,vla,禾口,vla,GB0
咎,夊卜口,ecl,夊人口,erl,GB0
咏,口丶水,lov,口丶水,lov,GB0
咐,口亻寸,lea,口亻寸,lea,GB0
咒,口口几,llq,口口几,llq,GB0
咔,口上卜,lkc,口上卜,lkc,GB0
咕,口古,lbu,口古,lbu,GB0
咖,口力口,lwl,口力口,lwl,GB0
咙,口尤丿,lbw,口尤丿,lbw,GB0
咚,口夊⺀,lep,口夊⺀,lep,GB0
咛,口宀丁,lha,口宀丁,lha,GB0
咝,口纟,lnn,口纟,lnn,GB0
咣,口小兀,lky,口小兀,lky,GB0
咤,口宀七,lha,口宀七,lha,GB0
咦,口大弓,ltn,口大弓,ltn,GB0
咧,口一刂,lfx,口一刂,lfx,GB0
咨,二欠口,pnl,二欠口,pnl,GB0
咩,口羊,lug,口羊,lug,GB0
咪,口米,lks,口米,lks,GB0
咫,尸乀八,bou,尸乀八,bou,GB0
咬,口亠乂,loc,口亠乂,loc,GB0
咭,口士口,lgl,口士口,lgl,GB0
咯,口夊口,lel,口夊口,lel,GB0
咱,口自,lmw,口自,lmw,GB0
咳,口亥,lda,口亥,lda,GB0
咴,口火,lsm,口火,lsm,GB0
咸,戊一口,pfl,戊一口,pfl,GB0
咻,口亻木,lef,口亻木,lef,GB0
咽,口囗大,ldt,口囗大,ldt,GB0
咿,口亻丿,lew,口亻丿,lew,GB0
哀,𧘇,owh,𧘇,owh,GB0
品,口口口,lll,口口口,lll,GB0
哂,口西,lzu,口西,lzu,GB0
哄,口龷八,lsu,口龷八,lsu,GB0
哆,口夕夕,luu,口夕夕,luu,GB0
哇,口土土,lgg,口土土,lgg,GB0
哈,口合,lrh,口合,lrh,GB0
哉,十戈口,dpl,十戈口,dpl,GB0
哌,口⺁,lnw,口⺁,lnw,GB0
响,口向,lrs,口向,lrs,GB0
哎,口艹乂,lsc,口艹乂,lsc,GB0
哏,口艮,lyi,口艮,lyi,GB0
哐,口匚王,lkm,口匚王,lkm,GB0
哑,口丌䒑,lrq,口丌䒑,lrq,GB0
哒,口大辶,ltd,口大辶,ltd,GB0
哓,口七兀,lay,口七兀,lay,GB0
哔,口匕十,lid,口匕十,lid,GB0
哕,口山夕,lju,口山夕,lju,GB0
哗,口亻十,led,口亻十,led,GB0
哙,口人厶,lrk,口人厶,lrk,GB0
哚,口几木,lqf,口几木,lqf,GB0
哜,口文,lxu,口文,lxu,GB0
哝,口冖𧘇,lyw,口冖𧘇,lyw,GB0
哞,口厶牛,lkt,口厶牛,lkt,GB0
哟,口纟丶,lno,口纟丶,lno,GB0
哥,丁口口,all,丁口口,all,GB0
哦,口丿戈,lwp,口丿戈,lwp,GB0
哧,口土八,lgu,口土八,lgu,GB0
哨,口小月,lkh,口小月,lkh,GB0
哩,口里,lni,口里,lni,GB0
哪,口乛阝,lvc,口乛阝,lvc,GB0
哭,口口犬,llx,口口犬,llx,GB0
哮,口耂子,lgk,口耂子,lgk,GB0
哲,扌斤口,anl,扌斤口,anl,GB0
哳,口扌斤,lan,口扌斤,lan,GB0
哺,口甫,lmt,口甫,lmt,GB0
哼,口了,lok,口了,lok,GB0
哽,口一乂,lfc,口一乂,lfc,GB0
哿,力口口,wll,力口口,wll,GB0
唁,口言,lui,口言,lui,GB0
唆,口厶夊,lke,口厶夊,lke,GB0
唇,辰口,pla,辰口,pla,GB0
唉,口厶矢,lkq,口厶矢,lkq,GB0
唏,口乂巾,lcr,口乂巾,lcr,GB0
唐,广肀口,pxl,广肀口,pxl,GB0
唑,口人土,lrg,口人土,lrg,GB0
唔,口一口,lfl,口一口,lfl,GB0
唛,口龶夊,lge,口龶夊,lge,GB0
唠,口艹力,lsw,口艹力,lsw,GB0
唢,口小贝,lkz,口小贝,lkz,GB0
唣,口白七,lda,口白七,lda,GB0
唤,口⺈大,lyt,口⺈大,lyt,GB0
唧,口彐卩,lxx,口彐卩,lxx,GB0
唪,口𡗗,lea,口𡗗,lea,GB0
唬,口虎,lku,口虎,lku,GB0
售,隹口,zla,隹口,zla,GB0
唯,口隹,lzi,口隹,lzi,GB0
唰,口尸刂,lbx,口尸刂,lbx,GB0
唱,口日日,ljj,口日日,ljj,GB0
唳,口户犬,lqx,口戶犬,lqx,GB0
唷,口亠月,loh,口亠月,loh,GB0
唼,口立女,loo,口立女,loo,GB0
唾,口壬龷,lcs,口千二,lcp,GB0
唿,口勹心,lhg,口勹心,lhg,GB0
啁,口口,lhl,口口,lhl,GB0
啃,口止月,lth,口止月,lth,GB0
啄,口豕丶,leo,口豕丶,leo,GB0
商,亠丷口,oql,亠丷口,oql,GB0
啉,口木木,lff,口木木,lff,GB0
啊,口阝口,lcl,口阝口,lcl,GB0
啐,口亠十,lod,口亠十,lod,GB0
啕,口勹缶,lhq,口勹缶,lhq,GB0
啖,口火火,lmm,口火火,lmm,GB0
啜,口又又,lbb,口又又,lbb,GB0
啡,口非,lwi,口非,lwi,GB0
啤,口十,lgd,口十,lgd,GB0
啥,口人口,lrl,口人口,lrl,GB0
啦,口扌立,lao,口扌立,lao,GB0
啧,口龶贝,lgz,口龶贝,lgz,GB0
啪,口扌白,lad,口扌白,lad,GB0
啬,十䒑口,dql,十䒑口,dql,GB0
啭,口车丶,lmo,口车丶,lmo,GB0
啮,口止凵,ltx,口止凵,ltx,GB0
啵,口氵皮,lit,口氵皮,lit,GB0
啶,口宀龰,lht,口宀龰,lht,GB0
啷,口丶阝,loc,口丶阝,loc,GB0
啸,口肀八,lxu,口肀八,lxu,GB0
啻,亠丷口,oql,亠丷口,oql,GB0
啼,口亠巾,lor,口亠巾,lor,GB0
啾,口禾火,lvm,口禾火,lvm,GB0
喀,口宀口,lhl,口宀口,lhl,GB0
喁,口禺,lja,口禺,lja,GB0
喂,口田,lnk,口田,lnk,GB0
喃,口十十,ldd,口十十,ldd,GB0
善,羊䒑口,uql,羊䒑口,uql,GB0
喇,口木刂,lfx,口木刂,lfx,GB0
喈,口匕白,lid,口匕白,lid,GB0
喉,口亻矢,leq,口亻矢,leq,GB0
喊,口戊口,lpl,口戊口,lpl,GB0
喋,口世木,lgf,口世木,lgf,GB0
喏,口艹口,lsl,口艹口,lsl,GB0
喑,口立日,loj,口立日,loj,GB0
喔,口尸至,lbh,口尸至,lbh,GB0
喘,口山而,ljo,口山而,ljo,GB0
喙,口豕,lre,口豕,lre,GB0
喜,士口口,gll,士口口,gll,GB0
喝,口日乚,lje,口日乚,lje,GB0
喟,口田月,lnh,口田月,lnh,GB0
喧,口宀一,lhf,口宀一,lhf,GB0
喱,口厂里,lkn,口厂里,lkn,GB0
喳,口木一,lff,口木一,lff,GB0
喵,口艹田,lsn,口艹田,lsn,GB0
喷,口十贝,ldz,口十贝,ldz,GB0
喹,口大土,ltg,口大土,ltg,GB0
喻,口人刂,lrx,口人刂,lrx,GB0
喽,口米女,lko,口米女,lko,GB0
喾,⺍冖口,iyl,⺍冖口,iyl,GB0
嗄,口丆夊,lue,口丆夊,lue,GB0
嗅,口自犬,lmx,口自犬,lmx,GB0
嗉,口龶糸,lgy,口龶糸,lgy,GB0
嗌,口䒑皿,lqc,口䒑皿,lqc,GB0
嗍,口䒑月,lqh,口䒑月,lqh,GB0
嗑,口土皿,lgc,口土皿,lgc,GB0
嗒,口艹合,lsr,口艹合,lsr,GB0
嗓,口又木,lbf,口又木,lbf,GB0
嗔,口十八,ldu,口十八,ldu,GB0
嗖,口臼又,lhb,口臼又,lhb,GB0
嗜,口耂日,lgj,口耂日,lgj,GB0
嗝,口一丨,lfz,口一丨,lfz,GB0
嗟,口羊工,lup,口羊工,lup,GB0
嗡,口八习,luq,口八习,luq,GB0
嗣,口冊口,lol,口冊口,lol,GB0
嗤,口屮虫,lxm,口屮虫,lxm,GB0
嗥,口白十,ldd,口白十,ldd,GB0
嗦,口十糸,ldy,口十糸,ldy,GB0
嗨,口氵母,lir,口氵母,lir,GB0
嗪,口𡗗禾,lev,口𡗗禾,lev,GB0
嗫,口耳又,ltb,口耳又,ltb,GB0
嗬,口艹口,lsl,口艹口,lsl,GB0
嗯,口囗心,ldg,口囗心,ldg,GB0
嗲,口八夕,luu,口八夕,luu,GB0
嗳,口爪又,lvb,口爪又,lvb,GB0
嗵,口マ辶,lbd,口マ辶,lbd,GB0
嗷,口龶夊,lge,口士夊,lge,GB0
嗽,口木欠,lfn,口木欠,lfn,GB0
嗾,口方矢,liq,口方矢,liq,GB0
嘀,口亠古,lob,口亠古,lob,GB0
嘁,口戊小,lpk,口戊小,lpk,GB0
嘈,口艹日,lsj,口艹日,lsj,GB0
嘉,士口口,gll,士口口,gll,GB0
嘌,口西示,lzg,口西示,lzg,GB0
嘎,口丆戈,lup,口丆戈,lup,GB0
嘏,古尸又,bbb,古尸又,bbb,GB0
嘘,口虍业,lky,口虍业,lky,GB0
嘛,口麻,lpa,口麻,lpa,GB0
嘞,口革力,lrw,口革力,lrw,GB0
嘟,口耂阝,lgc,口耂阝,lgc,GB0
嘣,口山月,ljh,口山月,ljh,GB0
嘤,口贝女,lzo,口贝女,lzo,GB0
嘧,口宀山,lhj,口宀山,lhj,GB0
嘬,口日又,ljb,口冂又,lzb,GB0
嘭,口士彡,lgs,口士彡,lgs,GB0
嘱,口尸冂,lbz,口尸冂,lbz,GB0
嘲,口十月,ldh,口十月,ldh,GB0
嘴,口止用,ltc,口止土,ltg,GB0
嘶,口其斤,lxn,口其斤,lxn,GB0
嘹,口大小,ltk,口大小,ltk,GB0
嘻,口士口,lgl,口士口,lgl,GB0
嘿,口黑,lvh,口黑,lvh,GB0
噌,口丷日,lqj,口丷日,lqj,GB0
噍,口隹灬,lzm,口隹灬,lzm,GB0
噎,口士䒑,lgq,口士䒑,lgq,GB0
噔,口癶䒑,lbq,口癶䒑,lbq,GB0
噗,口业夫,lyl,口业夫,lyl,GB0
噘,口厂欠,lkn,口厂欠,lkn,GB0
噙,口人厶,lrk,口人厶,lrk,GB0
噜,口鱼日,lyj,口鱼日,lyj,GB0
噢,口大,lrt,口大,lrt,GB0
噤,口木示,lfg,口木示,lfg,GB0
器,口口口,lll,口口口,lll,GB0
噩,王口口,mll,王口口,mll,GB0
噪,口口木,llf,口口木,llf,GB0
噫,口立心,log,口立心,log,GB0
噬,口竹人,lwr,口竹人,lwr,GB0
噱,口虍豕,lke,口虍豕,lke,GB0
噶,口艹乚,lse,口艹乚,lse,GB0
噻,口宀土,lhg,口宀土,lhg,GB0
噼,口尸辛,lbo,口尸辛,lbo,GB0
嚅,口雨而,lzo,口雨而,lzo,GB0
嚆,口艹高,lso,口艹高,lso,GB0
嚎,口豕,loe,口豕,loe,GB0
嚏,口十龰,ldt,口十龰,ldt,GB0
嚓,口宀示,lhg,口宀示,lhg,GB0
嚣,口口口,lll,口口口,lll,GB0
嚯,口雨隹,lzz,口雨隹,lzz,GB0
嚷,口𧘇,low,口𧘇,low,GB0
嚼,口爪寸,lva,口爪寸,lva,GB0
囊,十口𧘇,dlw,十口𧘇,dlw,GB0
囔,口十𧘇,ldw,口十𧘇,ldw,GB0
囗,囗,dw,囗,dw,GB0
囚,囗人,drw,囗人,drw,GB0
四,囗儿,dqr,囗儿,dqr,GB0
囝,囗子,dkv,囗子,dkv,GB0
回,囗口,dla,囗口,dla,GB0
囟,乂,rci,乂,rci,GB0
因,囗大,dtj,囗大,dtj,GB0
囡,囗女,doh,囗女,doh,GB0
团,囗丿,djw,囗丿,djw,GB0
囤,囗七凵,dax,囗七凵,dax,GB0
囫,囗勹,dhs,囗勹,dhs,GB0
园,囗一兀,dfy,囗一兀,dfy,GB0
困,囗木,dfh,囗木,dfh,GB0
囱,夊,reu,夊,reu,GB0
围,囗乛,dav,囗乛,dav,GB0
囵,囗人匕,dri,囗人匕,dri,GB0
囹,囗人マ,drb,囗人マ,drb,GB0
固,囗古,dbu,囗古,dbu,GB0
国,囗王丶,dmo,囗王丶,dmo,GB0
图,囗夊⺀,dep,囗夊⺀,dep,GB0
囿,囗月,dsh,囗月,dsh,GB0
圃,囗甫,dmt,囗甫,dmt,GB0
圄,囗一口,dfl,囗一口,dfl,GB0
圆,囗口贝,dlz,囗口贝,dlz,GB0
圈,囗丷㔾,dqv,囗丷㔾,dqv,GB0
圉,囗土十,dgd,囗土十,dgd,GB0
圊,囗龶月,dgh,囗龶月,dgh,GB0
圜,囗罒𧘇,dcw,囗罒𧘇,dcw,GB0
土,土,gt,土,gt,GB0
圣,又土,bgt,又土,bgt,GB0
在,丨土,szg,丨土,szg,GB0
圩,土一,gfj,土一,gfj,GB0
圪,土𠂉乙,gwv,土𠂉乙,gwv,GB0
圬,土一丂,gfu,土一丂,gfu,GB0
圭,土土,ggt,土土,ggt,GB0
圮,土己,gai,土己,gai,GB0
圯,土巳,gae,土巳,gae,GB0
地,土也,gsi,土也,gsi,GB0
圳,土川,gxc,土川,gxc,GB0
圹,土广,gpx,土广,gpx,GB0
场,土𠄎,gvs,土𠄎,gvs,GB0
圻,土斤,gnm,土斤,gnm,GB0
圾,土乃乀,gro,土乃乀,gro,GB0
址,土止,gtw,土止,gtw,GB0
坂,土⺁又,gnb,土厂又,gkb,GB0
均,土勹二,ghp,土勹二,ghp,GB0
坊,土方,gir,土方,gir,GB0
坌,八刀土,udg,八刀土,udg,GB0
坍,土亠,gho,土亠,gho,GB0
坎,土欠,gnv,土欠,gnv,GB0
坏,土不,giv,土不,giv,GB0
坐,人人土,rrg,人人土,rrg,GB0
坑,土亠几,goq,土亠几,goq,GB0
块,土コ人,gbr,土コ人,gbr,GB0
坚,〢又土,zbg,〢又土,zbg,GB0
坛,土二厶,gpk,土二厶,gpk,GB0
坜,土厂力,gkw,土厂力,gkw,GB0
坝,土贝,gzv,土贝,gzv,GB0
坞,土乌,gnw,土乌,gnw,GB0
坟,土文,gxp,土文,gxp,GB0
坠,阝人土,crg,阝人土,crg,GB0
坡,土皮,gtp,土皮,gtp,GB0
坤,土申,gys,土申,gys,GB0
坦,土日一,gjf,土日一,gjf,GB0
坨,土宀匕,ghi,土宀匕,ghi,GB0
坩,土卄二,gsp,土卄二,gsp,GB0
坪,土干丷,gnq,土干丷,gnq,GB0
坫,土卜口,gcl,土卜口,gcl,GB0
坭,土尸匕,gbi,土尸匕,gbi,GB0
坯,土不一,gif,土不一,gif,GB0
坳,土幺力,guw,土幺力,guw,GB0
坶,土母,gru,土母,gru,GB0
坷,土丁口,gal,土丁口,gal,GB0
坻,土丶,gio,土一,gif,GB0
坼,土斤丶,gno,土斤丶,gno,GB0
垂,壬龷,csk,千艹二,csp,GB0
垃,土立,gou,土立,gou,GB0
垄,尤丿土,bwg,尤丿土,bwg,GB0
垅,土尤丿,gbw,土尤丿,gbw,GB0
垆,土卜尸,gcb,土卜尸,gcb,GB0
型,一卄土,fsg,一卄土,fsg,GB0
垌,土冂口,gzl,土冂口,gzl,GB0
垒,厶厶土,kkg,厶厶土,kkg,GB0
垓,土亥,gda,土亥,gda,GB0
垛,土几木,gqf,土几木,gqf,GB0
垠,土艮,gyi,土艮,gyi,GB0
垡,亻戈土,epg,亻戈土,epg,GB0
垢,土⺁口,gnl,土⺁口,gnl,GB0
垣,土一一,gff,土一一,gff,GB0
垤,土至,ghz,土至,ghz,GB0
垦,艮土,ygt,艮土,ygt,GB0
垧,土向,grs,土向,grs,GB0
垩,丌䒑土,rqg,丌䒑土,rqg,GB0
垫,扌九土,awg,扌九土,awg,GB0
垭,土丌䒑,grq,土丌䒑,grq,GB0
垮,土大丂,gtu,土大丂,gtu,GB0
垲,土山己,gja,土山己,gja,GB0
垴,土文凵,gxx,土文凵,gxx,GB0
垸,土宀兀,ghy,土宀兀,ghy,GB0
埂,土一乂,gfc,土一乂,gfc,GB0
埃,土厶矢,gkq,土厶矢,gkq,GB0
埋,土里,gni,土里,gni,GB0
城,土戊乛,gpv,土戊乛,gpv,GB0
埏,土丿廴,gwy,土丿廴,gwy,GB0
埒,土爪寸,gva,土爪寸,gva,GB0
埔,土甫,gmt,土甫,gmt,GB0
埕,土口王,glm,土口壬,glc,GB0
埘,土日寸,gja,土日寸,gja,GB0
埙,土口贝,glz,土口贝,glz,GB0
埚,土口人,glr,土口人,glr,GB0
埝,土人心,grg,土人心,grg,GB0
域,土戈一,gpf,土戈一,gpf,GB0
埠,土𠂤十,ggd,土𠂤十,ggd,GB0
埤,土十,ggd,土十,ggd,GB0
埭,土彐水,gxv,土彐水,gxv,GB0
埯,土大电,gty,土大电,gty,GB0
埴,土十且,gdm,土十且,gdm,GB0
埸,土日,gjs,土日,gjs,GB0
培,土立口,gol,土立口,gol,GB0
基,其土,xgt,其土,xgt,GB0
埽,土彐巾,gxr,土彐巾,gxr,GB0
堀,土尸凵,gbx,土尸凵,gbx,GB0
堂,尚土,kgt,尚土,kgt,GB0
堆,土隹,gzi,土隹,gzi,GB0
堇,革二,rpr,革二,rpr,GB0
堋,土月月,ghh,土月月,ghh,GB0
堍,土⺈丶,gyo,土⺈丶,gyo,GB0
堑,车斤土,mng,车斤土,mng,GB0
堕,阝土,csg,阝土,csg,GB0
堙,土西土,gzg,土西土,gzg,GB0
堞,土世木,ggf,土世木,ggf,GB0
堠,土亻矢,geq,土亻矢,geq,GB0
堡,亻口土,elg,亻口土,elg,GB0
堤,土日龰,gjt,土日龰,gjt,GB0
堪,土其乚,gxe,土其乚,gxe,GB0
堰,土匚女,gko,土匚女,gko,GB0
堵,土耂日,ggj,土耂日,ggj,GB0
塄,土罒方,gci,土罒方,gci,GB0
塌,土日习,gjq,土冂习,gzq,GB0
塍,月丷土,hqg,月丷土,hqg,GB0
塑,䒑屮土,qxg,䒑屮土,qxg,GB0
塔,土艹合,gsr,土艹合,gsr,GB0
塘,土广口,gpl,土广口,gpl,GB0
塞,宀土,hsg,宀土,hsg,GB0
塥,土一丨,gfz,土一丨,gfz,GB0
填,土十八,gdu,土十八,gdu,GB0
塬,土厂小,gkk,土厂小,gkk,GB0
塾,子土,okg,子土,okg,GB0
墀,土尸牛,gbt,土尸牛,gbt,GB0
墁,土日又,gjb,土冂又,gzb,GB0
境,土立儿,goq,土立儿,goq,GB0
墅,里予土,ncg,里予土,ncg,GB0
墉,土广月,gph,土广月,gph,GB0
墒,土亠口,gol,土亠口,gol,GB0
墓,艹日土,sjg,艹日土,sjg,GB0
墙,土十口,gdl,土十口,gdl,GB0
墚,土氵木,gif,土氵木,gif,GB0
增,土丷日,gqj,土丷日,gqj,GB0
墟,土虍业,gky,土虍一,gkf,GB0
墨,黑土,vgt,黑土,vgt,GB0
墩,土夊,goe,土夊,goe,GB0
墼,車凵土,cxg,車凵土,cxg,GB0
壁,尸口土,blg,尸口土,blg,GB0
壅,亠土,ong,亠土,ong,GB0
壑,卜冖土,cyg,卜冖土,cyg,GB0
壕,土豕,goe,土豕,goe,GB0
壤,土𧘇,gow,土𧘇,gow,GB0
士,士,gs,士,gs,GB0
壬,壬,ck,壬,ck,GB0
壮,丬士,qgs,丬士,qgs,GB0
声,士,gbi,士,gbi,GB0
壳,士冖几,gyq,士冖几,gyq,GB0
壶,士冖业,gyy,士冖业,gyy,GB0
壹,士冖䒑,gyq,士冖䒑,gyq,GB0
夂,夊,eu,夊,eu,GB0
处,夊卜,eco,夊人,erw,GB0
备,夊田,end,夊田,end,GB0
复,𠂉日夊,wje,𠂉日夊,wje,GB0
夏,丆目夊,ume,丆目夊,ume,GB0
夔,䒑自夊,qme,䒑自夊,qme,GB0
夕,夕,ue,夕,ue,GB0
外,夕卜,uco,夕卜,uco,GB0
夙,几一夕,qfu,几一夕,qfu,GB0
多,夕夕,uue,夕夕,uue,GB0
夜,亠亻乀,oeo,亠亻乀,oeo,GB0
够,勹口夕,hlu,勹口夕,hlu,GB0
夤,夕宀八,uhu,夕宀八,uhu,GB0
夥,日木夕,jfu,日木夕,jfu,GB0
大,大,tj,大,tj,GB0
天,一大,ftj,一大,ftj,GB0
太,大丶,too,大丶,too,GB0
夫,夫,lv,夫,lv,GB0
夭,夭,zm,夭,zm,GB0
央,冂大,ztj,冂大,ztj,GB0
夯,大力,two,大力,two,GB0
失,丿夫,wlv,丿夫,wlv,GB0
头,⺀大,ptj,⺀大,ptj,GB0
夷,大弓,tno,大弓,tno,GB0
夸,大一丂,tfu,大一丂,tfu,GB0
夹,夫丷,lqk,夫丷,lqk,GB0
夺,大寸,tah,大寸,tah,GB0
夼,大川,txc,大川,txc,GB0
奁,大匚乂,tkc,大匚乂,tkc,GB0
奂,⺈冂大,yzt,⺈冂大,yzt,GB0
奄,大电,tyw,大电,tyw,GB0
奇,大丁口,tal,大丁口,tal,GB0
奈,大示,tgv,大示,tgv,GB0
奉,𡗗,eak,𡗗,eak,GB0
奋,大田,tnd,大田,tnd,GB0
奎,大土土,tgg,大土土,tgg,GB0
奏,𡗗一大,eft,𡗗一大,eft,GB0
契,丰刀大,zdt,丰刀大,zdt,GB0
奔,大十卄,tds,大十卄,tds,GB0
奕,亦大,rtj,亦大,rtj,GB0
奖,丬夕大,qut,丬夕大,qut,GB0
套,大镸,trd,大镸,trd,GB0
奘,爿士大,wgt,爿士大,wgt,GB0
奚,爪幺大,vut,爪幺大,vut,GB0
奠,丷酉大,qzt,丷酉大,qzt,GB0
奢,大耂日,tgj,大耂日,tgj,GB0
